"","taxon_id","pro_id","pro_id_representative","sample","library","in_phages","n","GPD_VC"
"805","uvig_379414","uvig_379414_4","uvig_357328_8","S3.0144.01X194","dolphyn",3,4,NA
"806","uvig_379414","uvig_379414_8","uvig_578788_45","S3.0144.01X194","pepsyn",3,4,NA
"807","uvig_379414","uvig_379414_16","uvig_205260_85","S3.0144.01X194","pepsyn",2,4,NA
"808","uvig_379414","uvig_379414_42","uvig_205260_54","S3.0144.01X194","pepsyn",2,4,NA
"809","uvig_379414","uvig_379414_6","uvig_379414_6","S3.0144.01X194","pepsyn",2,4,NA
"810","uvig_379414","uvig_379414_17","uvig_379414_17","S3.0144.01X194","pepsyn",1,4,NA
"811","uvig_379414","uvig_379414_18","uvig_205260_82","S3.0144.01X194","pepsyn",1,4,NA
"812","uvig_379414","uvig_379414_21","uvig_205260_79","S3.0144.01X194","pepsyn",1,4,NA
"813","uvig_379414","uvig_379414_30","uvig_205260_67","S3.0144.01X194","pepsyn",1,4,NA
"814","uvig_379414","uvig_379414_37","uvig_205260_58","S3.0144.01X194","pepsyn",1,4,NA
"815","uvig_379414","uvig_379414_3","uvig_379414_3","S3.0144.01X194","dolphyn",3,3,NA
"816","uvig_379414","uvig_379414_26","uvig_205260_74","S3.0144.01X194","dolphyn",2,3,NA
"817","uvig_379414","uvig_379414_43","uvig_578788_2","S3.0144.01X194","dolphyn",2,3,NA
"818","uvig_379414","uvig_379414_20","uvig_357328_3","S3.0144.01X194","pepsyn",3,2,NA
"819","uvig_379414","uvig_379414_15","uvig_205260_86","S3.0144.01X194","dolphyn",2,2,NA
"820","uvig_379414","uvig_379414_2","uvig_429042_43","S3.0144.01X194","pepsyn",2,2,NA
"821","uvig_379414","uvig_379414_22","uvig_205260_78","S3.0144.01X194","dolphyn",2,2,NA
"822","uvig_379414","uvig_379414_23","uvig_359213_24","S3.0144.01X194","dolphyn",2,2,NA
"823","uvig_379414","uvig_379414_27","uvig_379414_27","S3.0144.01X194","pepsyn",2,2,NA
"824","uvig_379414","uvig_379414_28","uvig_315082_59","S3.0144.01X194","dolphyn",2,2,NA
"825","uvig_379414","uvig_379414_41","uvig_379414_41","S3.0144.01X194","pepsyn",2,2,NA
"826","uvig_379414","uvig_379414_19","uvig_205260_81","S3.0144.01X194","pepsyn",1,2,NA
"827","uvig_379414","uvig_379414_21","uvig_205260_79","S3.0144.01X194","dolphyn",1,2,NA
"828","uvig_379414","uvig_379414_31","uvig_205260_66","S3.0144.01X194","pepsyn",1,2,NA
"829","uvig_379414","uvig_379414_32","uvig_205260_65","S3.0144.01X194","pepsyn",1,2,NA
"830","uvig_379414","uvig_379414_33","uvig_379414_33","S3.0144.01X194","pepsyn",1,2,NA
"831","uvig_379414","uvig_379414_34","uvig_205260_63","S3.0144.01X194","pepsyn",1,2,NA
"832","uvig_379414","uvig_379414_35","uvig_205260_60","S3.0144.01X194","pepsyn",1,2,NA
"833","uvig_379414","uvig_379414_36","uvig_379414_36","S3.0144.01X194","pepsyn",1,2,NA
"834","uvig_379414","uvig_379414_40","uvig_379414_40","S3.0144.01X194","pepsyn",1,2,NA
"835","uvig_379414","uvig_379414_9","ivig_4424_30","S3.0144.01X194","pepsyn",1,2,NA
"836","uvig_379414","uvig_379414_11","uvig_357328_11","S3.0144.01X194","dolphyn",3,1,NA
"837","uvig_379414","uvig_379414_12","uvig_357328_12","S3.0144.01X194","dolphyn",3,1,NA
"838","uvig_379414","uvig_379414_14","uvig_357328_14","S3.0144.01X194","dolphyn",3,1,NA
"839","uvig_379414","uvig_379414_8","uvig_578788_45","S3.0144.01X194","dolphyn",3,1,NA
"840","uvig_379414","uvig_379414_16","uvig_205260_85","S3.0144.01X194","dolphyn",2,1,NA
"841","uvig_379414","uvig_379414_24","uvig_359213_23","S3.0144.01X194","dolphyn",2,1,NA
"842","uvig_379414","uvig_379414_41","uvig_379414_41","S3.0144.01X194","dolphyn",2,1,NA
"843","uvig_379414","uvig_379414_5","uvig_359213_45","S3.0144.01X194","dolphyn",2,1,NA
"844","uvig_379414","uvig_379414_1","uvig_379414_1","S3.0144.01X194","pepsyn",1,1,NA
"845","uvig_379414","uvig_379414_18","uvig_205260_82","S3.0144.01X194","dolphyn",1,1,NA
"846","uvig_379414","uvig_379414_19","uvig_205260_81","S3.0144.01X194","dolphyn",1,1,NA
"847","uvig_379414","uvig_379414_32","uvig_205260_65","S3.0144.01X194","dolphyn",1,1,NA
"848","uvig_379414","uvig_379414_36","uvig_379414_36","S3.0144.01X194","dolphyn",1,1,NA
"849","uvig_379414","uvig_379414_38","uvig_379414_38","S3.0144.01X194","pepsyn",1,1,NA
"850","uvig_379414","uvig_379414_39","uvig_379414_39","S3.0144.01X194","pepsyn",1,1,NA
"851","uvig_385029","uvig_385029_79","uvig_379414_10","S3.0144.01X194","pepsyn",3,32,NA
"852","uvig_385029","uvig_385029_38","uvig_205260_52","S3.0144.01X194","pepsyn",1,28,NA
"853","uvig_385029","uvig_385029_123","uvig_357328_54","S3.0144.01X194","pepsyn",1,26,NA
"854","uvig_385029","uvig_385029_44","uvig_385029_44","S3.0144.01X194","pepsyn",1,24,NA
"855","uvig_385029","uvig_385029_61","uvig_271818_79","S3.0144.01X194","pepsyn",2,22,NA
"856","uvig_385029","uvig_385029_52","uvig_385029_52","S3.0144.01X194","pepsyn",1,22,NA
"857","uvig_385029","uvig_385029_93","ivig_4424_9","S3.0144.01X194","pepsyn",1,22,NA
"858","uvig_385029","uvig_385029_129","uvig_385029_129","S3.0144.01X194","pepsyn",1,20,NA
"859","uvig_385029","uvig_385029_42","uvig_385029_42","S3.0144.01X194","pepsyn",1,20,NA
"860","uvig_385029","uvig_385029_50","uvig_385029_50","S3.0144.01X194","pepsyn",1,18,NA
"861","uvig_385029","uvig_385029_74","uvig_357328_5","S3.0144.01X194","pepsyn",1,18,NA
"862","uvig_385029","uvig_385029_91","ivig_4424_11","S3.0144.01X194","pepsyn",1,18,NA
"863","uvig_385029","uvig_385029_77","uvig_357328_8","S3.0144.01X194","pepsyn",3,16,NA
"864","uvig_385029","uvig_385029_116","uvig_357328_47","S3.0144.01X194","pepsyn",2,16,NA
"865","uvig_385029","uvig_385029_58","uvig_385029_58","S3.0144.01X194","pepsyn",1,16,NA
"866","uvig_385029","uvig_385029_90","ivig_4424_12","S3.0144.01X194","pepsyn",1,16,NA
"867","uvig_385029","uvig_385029_33","uvig_385029_33","S3.0144.01X194","pepsyn",1,14,NA
"868","uvig_385029","uvig_385029_68","uvig_385029_68","S3.0144.01X194","pepsyn",1,14,NA
"869","uvig_385029","uvig_385029_71","uvig_379414_3","S3.0144.01X194","pepsyn",3,12,NA
"870","uvig_385029","uvig_385029_4","uvig_385029_4","S3.0144.01X194","pepsyn",2,12,NA
"871","uvig_385029","uvig_385029_127","uvig_357328_58","S3.0144.01X194","pepsyn",1,12,NA
"872","uvig_385029","uvig_385029_2","uvig_385029_2","S3.0144.01X194","pepsyn",1,12,NA
"873","uvig_385029","uvig_385029_39","uvig_385029_39","S3.0144.01X194","pepsyn",1,12,NA
"874","uvig_385029","uvig_385029_45","uvig_385029_45","S3.0144.01X194","pepsyn",1,12,NA
"875","uvig_385029","uvig_385029_48","uvig_385029_48","S3.0144.01X194","pepsyn",1,12,NA
"876","uvig_385029","uvig_385029_88","ivig_402_6","S3.0144.01X194","pepsyn",1,12,NA
"877","uvig_385029","uvig_385029_81","uvig_357328_12","S3.0144.01X194","pepsyn",3,10,NA
"878","uvig_385029","uvig_385029_83","uvig_357328_14","S3.0144.01X194","pepsyn",3,10,NA
"879","uvig_385029","uvig_385029_108","uvig_357328_39","S3.0144.01X194","pepsyn",1,10,NA
"880","uvig_385029","uvig_385029_13","uvig_385029_13","S3.0144.01X194","pepsyn",1,10,NA
"881","uvig_385029","uvig_385029_34","uvig_395437_69","S3.0144.01X194","pepsyn",1,10,NA
"882","uvig_385029","uvig_385029_37","uvig_385029_37","S3.0144.01X194","pepsyn",1,10,NA
"883","uvig_385029","uvig_385029_49","uvig_385029_49","S3.0144.01X194","pepsyn",1,10,NA
"884","uvig_385029","uvig_385029_53","uvig_385029_53","S3.0144.01X194","pepsyn",1,10,NA
"885","uvig_385029","uvig_385029_54","uvig_385029_54","S3.0144.01X194","pepsyn",1,10,NA
"886","uvig_385029","uvig_385029_60","uvig_385029_60","S3.0144.01X194","pepsyn",1,10,NA
"887","uvig_385029","uvig_385029_62","uvig_385029_62","S3.0144.01X194","pepsyn",1,10,NA
"888","uvig_385029","uvig_385029_8","uvig_385029_8","S3.0144.01X194","pepsyn",1,10,NA
"889","uvig_385029","uvig_385029_9","uvig_385029_9","S3.0144.01X194","pepsyn",1,10,NA
"890","uvig_385029","uvig_385029_79","uvig_379414_10","S3.0144.01X194","dolphyn",3,8,NA
"891","uvig_385029","uvig_385029_107","uvig_357328_38","S3.0144.01X194","pepsyn",1,8,NA
"892","uvig_385029","uvig_385029_109","uvig_357328_40","S3.0144.01X194","pepsyn",1,8,NA
"893","uvig_385029","uvig_385029_117","uvig_357328_48","S3.0144.01X194","pepsyn",1,8,NA
"894","uvig_385029","uvig_385029_132","uvig_385029_132","S3.0144.01X194","pepsyn",1,8,NA
"895","uvig_385029","uvig_385029_15","uvig_385029_15","S3.0144.01X194","pepsyn",1,8,NA
"896","uvig_385029","uvig_385029_25","uvig_385029_25","S3.0144.01X194","pepsyn",1,8,NA
"897","uvig_385029","uvig_385029_3","uvig_385029_3","S3.0144.01X194","pepsyn",1,8,NA
"898","uvig_385029","uvig_385029_36","uvig_385029_36","S3.0144.01X194","pepsyn",1,8,NA
"899","uvig_385029","uvig_385029_40","uvig_385029_40","S3.0144.01X194","pepsyn",1,8,NA
"900","uvig_385029","uvig_385029_47","uvig_356033_5","S3.0144.01X194","pepsyn",1,8,NA
"901","uvig_385029","uvig_385029_59","uvig_385029_59","S3.0144.01X194","pepsyn",1,8,NA
"902","uvig_385029","uvig_385029_85","uvig_357328_16","S3.0144.01X194","pepsyn",1,8,NA
"903","uvig_385029","uvig_385029_38","uvig_205260_52","S3.0144.01X194","dolphyn",1,7,NA
"904","uvig_385029","uvig_385029_99","uvig_357328_30","S3.0144.01X194","pepsyn",1,7,NA
"905","uvig_385029","uvig_385029_80","uvig_357328_11","S3.0144.01X194","pepsyn",3,6,NA
"906","uvig_385029","uvig_385029_61","uvig_271818_79","S3.0144.01X194","dolphyn",2,6,NA
"907","uvig_385029","uvig_385029_101","uvig_357328_32","S3.0144.01X194","pepsyn",1,6,NA
"908","uvig_385029","uvig_385029_103","uvig_357328_34","S3.0144.01X194","pepsyn",1,6,NA
"909","uvig_385029","uvig_385029_106","uvig_357328_37","S3.0144.01X194","pepsyn",1,6,NA
"910","uvig_385029","uvig_385029_123","uvig_357328_54","S3.0144.01X194","dolphyn",1,6,NA
"911","uvig_385029","uvig_385029_124","uvig_357328_55","S3.0144.01X194","pepsyn",1,6,NA
"912","uvig_385029","uvig_385029_128","uvig_385029_128","S3.0144.01X194","pepsyn",1,6,NA
"913","uvig_385029","uvig_385029_130","uvig_385029_130","S3.0144.01X194","pepsyn",1,6,NA
"914","uvig_385029","uvig_385029_14","uvig_385029_14","S3.0144.01X194","pepsyn",1,6,NA
"915","uvig_385029","uvig_385029_17","uvig_385029_17","S3.0144.01X194","pepsyn",1,6,NA
"916","uvig_385029","uvig_385029_21","uvig_385029_21","S3.0144.01X194","pepsyn",1,6,NA
"917","uvig_385029","uvig_385029_41","uvig_385029_41","S3.0144.01X194","pepsyn",1,6,NA
"918","uvig_385029","uvig_385029_46","uvig_385029_46","S3.0144.01X194","pepsyn",1,6,NA
"919","uvig_385029","uvig_385029_55","uvig_385029_55","S3.0144.01X194","pepsyn",1,6,NA
"920","uvig_385029","uvig_385029_69","uvig_385029_69","S3.0144.01X194","pepsyn",1,6,NA
"921","uvig_385029","uvig_385029_76","uvig_357328_7","S3.0144.01X194","pepsyn",1,6,NA
"922","uvig_385029","uvig_385029_84","uvig_357328_15","S3.0144.01X194","pepsyn",1,6,NA
"923","uvig_385029","uvig_385029_94","uvig_357328_25","S3.0144.01X194","pepsyn",1,6,NA
"924","uvig_385029","uvig_385029_18","uvig_385029_18","S3.0144.01X194","pepsyn",1,5,NA
"925","uvig_385029","uvig_385029_42","uvig_385029_42","S3.0144.01X194","dolphyn",1,5,NA
"926","uvig_385029","uvig_385029_44","uvig_385029_44","S3.0144.01X194","dolphyn",1,5,NA
"927","uvig_385029","uvig_385029_51","uvig_385029_51","S3.0144.01X194","pepsyn",1,5,NA
"928","uvig_385029","uvig_385029_63","uvig_385029_63","S3.0144.01X194","pepsyn",1,5,NA
"929","uvig_385029","uvig_385029_91","ivig_4424_11","S3.0144.01X194","dolphyn",1,5,NA
"930","uvig_385029","uvig_385029_93","ivig_4424_9","S3.0144.01X194","dolphyn",1,5,NA
"931","uvig_385029","uvig_385029_73","uvig_578788_45","S3.0144.01X194","pepsyn",3,4,NA
"932","uvig_385029","uvig_385029_77","uvig_357328_8","S3.0144.01X194","dolphyn",3,4,NA
"933","uvig_385029","uvig_385029_82","uvig_357328_13","S3.0144.01X194","pepsyn",3,4,NA
"934","uvig_385029","uvig_385029_26","uvig_385029_26","S3.0144.01X194","pepsyn",2,4,NA
"935","uvig_385029","uvig_385029_5","uvig_429694_22","S3.0144.01X194","pepsyn",2,4,NA
"936","uvig_385029","uvig_385029_57","uvig_385029_57","S3.0144.01X194","pepsyn",2,4,NA
"937","uvig_385029","uvig_385029_105","uvig_357328_36","S3.0144.01X194","pepsyn",1,4,NA
"938","uvig_385029","uvig_385029_115","uvig_357328_46","S3.0144.01X194","pepsyn",1,4,NA
"939","uvig_385029","uvig_385029_119","uvig_357328_50","S3.0144.01X194","pepsyn",1,4,NA
"940","uvig_385029","uvig_385029_121","uvig_357328_52","S3.0144.01X194","pepsyn",1,4,NA
"941","uvig_385029","uvig_385029_129","uvig_385029_129","S3.0144.01X194","dolphyn",1,4,NA
"942","uvig_385029","uvig_385029_19","uvig_385029_19","S3.0144.01X194","pepsyn",1,4,NA
"943","uvig_385029","uvig_385029_2","uvig_385029_2","S3.0144.01X194","dolphyn",1,4,NA
"944","uvig_385029","uvig_385029_29","uvig_385029_29","S3.0144.01X194","pepsyn",1,4,NA
"945","uvig_385029","uvig_385029_33","uvig_385029_33","S3.0144.01X194","dolphyn",1,4,NA
"946","uvig_385029","uvig_385029_35","uvig_385029_35","S3.0144.01X194","pepsyn",1,4,NA
"947","uvig_385029","uvig_385029_43","uvig_385029_43","S3.0144.01X194","pepsyn",1,4,NA
"948","uvig_385029","uvig_385029_56","uvig_385029_56","S3.0144.01X194","pepsyn",1,4,NA
"949","uvig_385029","uvig_385029_58","uvig_385029_58","S3.0144.01X194","dolphyn",1,4,NA
"950","uvig_385029","uvig_385029_66","uvig_385029_66","S3.0144.01X194","pepsyn",1,4,NA
"951","uvig_385029","uvig_385029_68","uvig_385029_68","S3.0144.01X194","dolphyn",1,4,NA
"952","uvig_385029","uvig_385029_70","uvig_357328_1","S3.0144.01X194","pepsyn",1,4,NA
"953","uvig_385029","uvig_385029_74","uvig_357328_5","S3.0144.01X194","dolphyn",1,4,NA
"954","uvig_385029","uvig_385029_78","uvig_357328_9","S3.0144.01X194","pepsyn",1,4,NA
"955","uvig_385029","uvig_385029_86","uvig_357328_17","S3.0144.01X194","pepsyn",1,4,NA
"956","uvig_385029","uvig_385029_87","uvig_357328_18","S3.0144.01X194","pepsyn",1,4,NA
"957","uvig_385029","uvig_385029_89","ivig_4424_13","S3.0144.01X194","pepsyn",1,4,NA
"958","uvig_385029","uvig_385029_96","uvig_357328_27","S3.0144.01X194","pepsyn",1,4,NA
"959","uvig_385029","uvig_385029_98","uvig_357328_29","S3.0144.01X194","pepsyn",1,4,NA
"960","uvig_385029","uvig_385029_71","uvig_379414_3","S3.0144.01X194","dolphyn",3,3,NA
"961","uvig_385029","uvig_385029_116","uvig_357328_47","S3.0144.01X194","dolphyn",2,3,NA
"962","uvig_385029","uvig_385029_4","uvig_385029_4","S3.0144.01X194","dolphyn",2,3,NA
"963","uvig_385029","uvig_385029_127","uvig_357328_58","S3.0144.01X194","dolphyn",1,3,NA
"964","uvig_385029","uvig_385029_132","uvig_385029_132","S3.0144.01X194","dolphyn",1,3,NA
"965","uvig_385029","uvig_385029_34","uvig_395437_69","S3.0144.01X194","dolphyn",1,3,NA
"966","uvig_385029","uvig_385029_37","uvig_385029_37","S3.0144.01X194","dolphyn",1,3,NA
"967","uvig_385029","uvig_385029_39","uvig_385029_39","S3.0144.01X194","dolphyn",1,3,NA
"968","uvig_385029","uvig_385029_45","uvig_385029_45","S3.0144.01X194","dolphyn",1,3,NA
"969","uvig_385029","uvig_385029_50","uvig_385029_50","S3.0144.01X194","dolphyn",1,3,NA
"970","uvig_385029","uvig_385029_52","uvig_385029_52","S3.0144.01X194","dolphyn",1,3,NA
"971","uvig_385029","uvig_385029_88","ivig_402_6","S3.0144.01X194","dolphyn",1,3,NA
"972","uvig_385029","uvig_385029_9","uvig_385029_9","S3.0144.01X194","dolphyn",1,3,NA
"973","uvig_385029","uvig_385029_72","uvig_357328_3","S3.0144.01X194","pepsyn",3,2,NA
"974","uvig_385029","uvig_385029_27","uvig_379414_27","S3.0144.01X194","pepsyn",2,2,NA
"975","uvig_385029","uvig_385029_1","uvig_385029_1","S3.0144.01X194","pepsyn",1,2,NA
"976","uvig_385029","uvig_385029_10","uvig_385029_10","S3.0144.01X194","pepsyn",1,2,NA
"977","uvig_385029","uvig_385029_100","uvig_357328_31","S3.0144.01X194","pepsyn",1,2,NA
"978","uvig_385029","uvig_385029_101","uvig_357328_32","S3.0144.01X194","dolphyn",1,2,NA
"979","uvig_385029","uvig_385029_102","uvig_357328_33","S3.0144.01X194","pepsyn",1,2,NA
"980","uvig_385029","uvig_385029_103","uvig_357328_34","S3.0144.01X194","dolphyn",1,2,NA
"981","uvig_385029","uvig_385029_104","uvig_357328_35","S3.0144.01X194","pepsyn",1,2,NA
"982","uvig_385029","uvig_385029_105","uvig_357328_36","S3.0144.01X194","dolphyn",1,2,NA
"983","uvig_385029","uvig_385029_106","uvig_357328_37","S3.0144.01X194","dolphyn",1,2,NA
"984","uvig_385029","uvig_385029_107","uvig_357328_38","S3.0144.01X194","dolphyn",1,2,NA
"985","uvig_385029","uvig_385029_109","uvig_357328_40","S3.0144.01X194","dolphyn",1,2,NA
"986","uvig_385029","uvig_385029_11","uvig_385029_11","S3.0144.01X194","pepsyn",1,2,NA
"987","uvig_385029","uvig_385029_110","uvig_357328_41","S3.0144.01X194","pepsyn",1,2,NA
"988","uvig_385029","uvig_385029_112","uvig_357328_43","S3.0144.01X194","pepsyn",1,2,NA
"989","uvig_385029","uvig_385029_113","uvig_357328_44","S3.0144.01X194","pepsyn",1,2,NA
"990","uvig_385029","uvig_385029_114","uvig_357328_45","S3.0144.01X194","pepsyn",1,2,NA
"991","uvig_385029","uvig_385029_117","uvig_357328_48","S3.0144.01X194","dolphyn",1,2,NA
"992","uvig_385029","uvig_385029_118","uvig_357328_49","S3.0144.01X194","pepsyn",1,2,NA
"993","uvig_385029","uvig_385029_12","uvig_385029_12","S3.0144.01X194","pepsyn",1,2,NA
"994","uvig_385029","uvig_385029_120","uvig_357328_51","S3.0144.01X194","pepsyn",1,2,NA
"995","uvig_385029","uvig_385029_122","uvig_357328_53","S3.0144.01X194","pepsyn",1,2,NA
"996","uvig_385029","uvig_385029_125","uvig_357328_56","S3.0144.01X194","pepsyn",1,2,NA
"997","uvig_385029","uvig_385029_126","uvig_357328_57","S3.0144.01X194","pepsyn",1,2,NA
"998","uvig_385029","uvig_385029_13","uvig_385029_13","S3.0144.01X194","dolphyn",1,2,NA
"999","uvig_385029","uvig_385029_131","uvig_385029_131","S3.0144.01X194","pepsyn",1,2,NA
"1000","uvig_385029","uvig_385029_14","uvig_385029_14","S3.0144.01X194","dolphyn",1,2,NA
"1001","uvig_385029","uvig_385029_15","uvig_385029_15","S3.0144.01X194","dolphyn",1,2,NA
"1002","uvig_385029","uvig_385029_16","uvig_385029_16","S3.0144.01X194","pepsyn",1,2,NA
"1003","uvig_385029","uvig_385029_17","uvig_385029_17","S3.0144.01X194","dolphyn",1,2,NA
"1004","uvig_385029","uvig_385029_20","uvig_385029_20","S3.0144.01X194","pepsyn",1,2,NA
"1005","uvig_385029","uvig_385029_22","uvig_385029_22","S3.0144.01X194","pepsyn",1,2,NA
"1006","uvig_385029","uvig_385029_23","uvig_385029_23","S3.0144.01X194","pepsyn",1,2,NA
"1007","uvig_385029","uvig_385029_24","uvig_385029_24","S3.0144.01X194","pepsyn",1,2,NA
"1008","uvig_385029","uvig_385029_25","uvig_385029_25","S3.0144.01X194","dolphyn",1,2,NA
"1009","uvig_385029","uvig_385029_30","uvig_385029_30","S3.0144.01X194","pepsyn",1,2,NA
"1010","uvig_385029","uvig_385029_32","uvig_385029_32","S3.0144.01X194","pepsyn",1,2,NA
"1011","uvig_385029","uvig_385029_47","uvig_356033_5","S3.0144.01X194","dolphyn",1,2,NA
"1012","uvig_385029","uvig_385029_48","uvig_385029_48","S3.0144.01X194","dolphyn",1,2,NA
"1013","uvig_385029","uvig_385029_49","uvig_385029_49","S3.0144.01X194","dolphyn",1,2,NA
"1014","uvig_385029","uvig_385029_53","uvig_385029_53","S3.0144.01X194","dolphyn",1,2,NA
"1015","uvig_385029","uvig_385029_54","uvig_385029_54","S3.0144.01X194","dolphyn",1,2,NA
"1016","uvig_385029","uvig_385029_59","uvig_385029_59","S3.0144.01X194","dolphyn",1,2,NA
"1017","uvig_385029","uvig_385029_6","uvig_385029_6","S3.0144.01X194","pepsyn",1,2,NA
"1018","uvig_385029","uvig_385029_62","uvig_385029_62","S3.0144.01X194","dolphyn",1,2,NA
"1019","uvig_385029","uvig_385029_64","uvig_385029_64","S3.0144.01X194","pepsyn",1,2,NA
"1020","uvig_385029","uvig_385029_65","uvig_385029_65","S3.0144.01X194","pepsyn",1,2,NA
"1021","uvig_385029","uvig_385029_67","uvig_385029_67","S3.0144.01X194","pepsyn",1,2,NA
"1022","uvig_385029","uvig_385029_69","uvig_385029_69","S3.0144.01X194","dolphyn",1,2,NA
"1023","uvig_385029","uvig_385029_75","uvig_357328_6","S3.0144.01X194","pepsyn",1,2,NA
"1024","uvig_385029","uvig_385029_8","uvig_385029_8","S3.0144.01X194","dolphyn",1,2,NA
"1025","uvig_385029","uvig_385029_85","uvig_357328_16","S3.0144.01X194","dolphyn",1,2,NA
"1026","uvig_385029","uvig_385029_90","ivig_4424_12","S3.0144.01X194","dolphyn",1,2,NA
"1027","uvig_385029","uvig_385029_92","uvig_357328_23","S3.0144.01X194","pepsyn",1,2,NA
"1028","uvig_385029","uvig_385029_95","uvig_357328_26","S3.0144.01X194","pepsyn",1,2,NA
"1029","uvig_385029","uvig_385029_97","uvig_357328_28","S3.0144.01X194","pepsyn",1,2,NA
"1030","uvig_385029","uvig_385029_99","uvig_357328_30","S3.0144.01X194","dolphyn",1,2,NA
"1031","uvig_385029","uvig_385029_73","uvig_578788_45","S3.0144.01X194","dolphyn",3,1,NA
"1032","uvig_385029","uvig_385029_80","uvig_357328_11","S3.0144.01X194","dolphyn",3,1,NA
"1033","uvig_385029","uvig_385029_81","uvig_357328_12","S3.0144.01X194","dolphyn",3,1,NA
"1034","uvig_385029","uvig_385029_83","uvig_357328_14","S3.0144.01X194","dolphyn",3,1,NA
"1035","uvig_385029","uvig_385029_26","uvig_385029_26","S3.0144.01X194","dolphyn",2,1,NA
"1036","uvig_385029","uvig_385029_5","uvig_429694_22","S3.0144.01X194","dolphyn",2,1,NA
"1037","uvig_385029","uvig_385029_10","uvig_385029_10","S3.0144.01X194","dolphyn",1,1,NA
"1038","uvig_385029","uvig_385029_108","uvig_357328_39","S3.0144.01X194","dolphyn",1,1,NA
"1039","uvig_385029","uvig_385029_111","uvig_357328_42","S3.0144.01X194","pepsyn",1,1,NA
"1040","uvig_385029","uvig_385029_114","uvig_357328_45","S3.0144.01X194","dolphyn",1,1,NA
"1041","uvig_385029","uvig_385029_115","uvig_357328_46","S3.0144.01X194","dolphyn",1,1,NA
"1042","uvig_385029","uvig_385029_118","uvig_357328_49","S3.0144.01X194","dolphyn",1,1,NA
"1043","uvig_385029","uvig_385029_119","uvig_357328_50","S3.0144.01X194","dolphyn",1,1,NA
"1044","uvig_385029","uvig_385029_121","uvig_357328_52","S3.0144.01X194","dolphyn",1,1,NA
"1045","uvig_385029","uvig_385029_128","uvig_385029_128","S3.0144.01X194","dolphyn",1,1,NA
"1046","uvig_385029","uvig_385029_130","uvig_385029_130","S3.0144.01X194","dolphyn",1,1,NA
"1047","uvig_385029","uvig_385029_18","uvig_385029_18","S3.0144.01X194","dolphyn",1,1,NA
"1048","uvig_385029","uvig_385029_21","uvig_385029_21","S3.0144.01X194","dolphyn",1,1,NA
"1049","uvig_385029","uvig_385029_23","uvig_385029_23","S3.0144.01X194","dolphyn",1,1,NA
"1050","uvig_385029","uvig_385029_24","uvig_385029_24","S3.0144.01X194","dolphyn",1,1,NA
"1051","uvig_385029","uvig_385029_3","uvig_385029_3","S3.0144.01X194","dolphyn",1,1,NA
"1052","uvig_385029","uvig_385029_30","uvig_385029_30","S3.0144.01X194","dolphyn",1,1,NA
"1053","uvig_385029","uvig_385029_31","uvig_385029_31","S3.0144.01X194","pepsyn",1,1,NA
"1054","uvig_385029","uvig_385029_36","uvig_385029_36","S3.0144.01X194","dolphyn",1,1,NA
"1055","uvig_385029","uvig_385029_40","uvig_385029_40","S3.0144.01X194","dolphyn",1,1,NA
"1056","uvig_385029","uvig_385029_41","uvig_385029_41","S3.0144.01X194","dolphyn",1,1,NA
"1057","uvig_385029","uvig_385029_43","uvig_385029_43","S3.0144.01X194","dolphyn",1,1,NA
"1058","uvig_385029","uvig_385029_46","uvig_385029_46","S3.0144.01X194","dolphyn",1,1,NA
"1059","uvig_385029","uvig_385029_51","uvig_385029_51","S3.0144.01X194","dolphyn",1,1,NA
"1060","uvig_385029","uvig_385029_55","uvig_385029_55","S3.0144.01X194","dolphyn",1,1,NA
"1061","uvig_385029","uvig_385029_56","uvig_385029_56","S3.0144.01X194","dolphyn",1,1,NA
"1062","uvig_385029","uvig_385029_60","uvig_385029_60","S3.0144.01X194","dolphyn",1,1,NA
"1063","uvig_385029","uvig_385029_63","uvig_385029_63","S3.0144.01X194","dolphyn",1,1,NA
"1064","uvig_385029","uvig_385029_66","uvig_385029_66","S3.0144.01X194","dolphyn",1,1,NA
"1065","uvig_385029","uvig_385029_70","uvig_357328_1","S3.0144.01X194","dolphyn",1,1,NA
"1066","uvig_385029","uvig_385029_76","uvig_357328_7","S3.0144.01X194","dolphyn",1,1,NA
"1067","uvig_385029","uvig_385029_84","uvig_357328_15","S3.0144.01X194","dolphyn",1,1,NA
"1068","uvig_385029","uvig_385029_86","uvig_357328_17","S3.0144.01X194","dolphyn",1,1,NA
"1069","uvig_385029","uvig_385029_89","ivig_4424_13","S3.0144.01X194","dolphyn",1,1,NA
"1070","uvig_385029","uvig_385029_94","uvig_357328_25","S3.0144.01X194","dolphyn",1,1,NA
"1071","uvig_385029","uvig_385029_96","uvig_357328_27","S3.0144.01X194","dolphyn",1,1,NA
"1072","uvig_428798","uvig_428798_115","uvig_428798_115","S3.0144.01X194","pepsyn",1,56,NA
"1073","uvig_428798","uvig_428798_120","uvig_428798_120","S3.0144.01X194","pepsyn",1,54,NA
"1074","uvig_428798","uvig_428798_114","uvig_428798_114","S3.0144.01X194","pepsyn",1,48,NA
"1075","uvig_428798","uvig_428798_79","uvig_428798_79","S3.0144.01X194","pepsyn",1,40,NA
"1076","uvig_428798","uvig_428798_60","uvig_428798_60","S3.0144.01X194","pepsyn",1,26,NA
