"","taxon_id","pro_id","pro_id_representative","sample","library","in_phages","n"
"876","uvig_385029","uvig_385029_88","ivig_402_6","S3.0144.01X194","pepsyn",1,12
"877","uvig_385029","uvig_385029_81","uvig_357328_12","S3.0144.01X194","pepsyn",3,10
"878","uvig_385029","uvig_385029_83","uvig_357328_14","S3.0144.01X194","pepsyn",3,10
"879","uvig_385029","uvig_385029_108","uvig_357328_39","S3.0144.01X194","pepsyn",1,10
"880","uvig_385029","uvig_385029_13","uvig_385029_13","S3.0144.01X194","pepsyn",1,10
"881","uvig_385029","uvig_385029_34","uvig_395437_69","S3.0144.01X194","pepsyn",1,10
"882","uvig_385029","uvig_385029_37","uvig_385029_37","S3.0144.01X194","pepsyn",1,10
"883","uvig_385029","uvig_385029_49","uvig_385029_49","S3.0144.01X194","pepsyn",1,10
"884","uvig_385029","uvig_385029_53","uvig_385029_53","S3.0144.01X194","pepsyn",1,10
"885","uvig_385029","uvig_385029_54","uvig_385029_54","S3.0144.01X194","pepsyn",1,10
"886","uvig_385029","uvig_385029_60","uvig_385029_60","S3.0144.01X194","pepsyn",1,10
"887","uvig_385029","uvig_385029_62","uvig_385029_62","S3.0144.01X194","pepsyn",1,10
"888","uvig_385029","uvig_385029_8","uvig_385029_8","S3.0144.01X194","pepsyn",1,10
"889","uvig_385029","uvig_385029_9","uvig_385029_9","S3.0144.01X194","pepsyn",1,10
"890","uvig_385029","uvig_385029_79","uvig_379414_10","S3.0144.01X194","dolphyn",3,8
"891","uvig_385029","uvig_385029_107","uvig_357328_38","S3.0144.01X194","pepsyn",1,8
"892","uvig_385029","uvig_385029_109","uvig_357328_40","S3.0144.01X194","pepsyn",1,8
"893","uvig_385029","uvig_385029_117","uvig_357328_48","S3.0144.01X194","pepsyn",1,8
"894","uvig_385029","uvig_385029_132","uvig_385029_132","S3.0144.01X194","pepsyn",1,8
"895","uvig_385029","uvig_385029_15","uvig_385029_15","S3.0144.01X194","pepsyn",1,8
"896","uvig_385029","uvig_385029_25","uvig_385029_25","S3.0144.01X194","pepsyn",1,8
"897","uvig_385029","uvig_385029_3","uvig_385029_3","S3.0144.01X194","pepsyn",1,8
"898","uvig_385029","uvig_385029_36","uvig_385029_36","S3.0144.01X194","pepsyn",1,8
"899","uvig_385029","uvig_385029_40","uvig_385029_40","S3.0144.01X194","pepsyn",1,8
"900","uvig_385029","uvig_385029_47","uvig_356033_5","S3.0144.01X194","pepsyn",1,8
"901","uvig_385029","uvig_385029_59","uvig_385029_59","S3.0144.01X194","pepsyn",1,8
"902","uvig_385029","uvig_385029_85","uvig_357328_16","S3.0144.01X194","pepsyn",1,8
"903","uvig_385029","uvig_385029_38","uvig_205260_52","S3.0144.01X194","dolphyn",1,7
"904","uvig_385029","uvig_385029_99","uvig_357328_30","S3.0144.01X194","pepsyn",1,7
"905","uvig_385029","uvig_385029_80","uvig_357328_11","S3.0144.01X194","pepsyn",3,6
"906","uvig_385029","uvig_385029_61","uvig_271818_79","S3.0144.01X194","dolphyn",2,6
"907","uvig_385029","uvig_385029_101","uvig_357328_32","S3.0144.01X194","pepsyn",1,6
"908","uvig_385029","uvig_385029_103","uvig_357328_34","S3.0144.01X194","pepsyn",1,6
"909","uvig_385029","uvig_385029_106","uvig_357328_37","S3.0144.01X194","pepsyn",1,6
"910","uvig_385029","uvig_385029_123","uvig_357328_54","S3.0144.01X194","dolphyn",1,6
"911","uvig_385029","uvig_385029_124","uvig_357328_55","S3.0144.01X194","pepsyn",1,6
"912","uvig_385029","uvig_385029_128","uvig_385029_128","S3.0144.01X194","pepsyn",1,6
"913","uvig_385029","uvig_385029_130","uvig_385029_130","S3.0144.01X194","pepsyn",1,6
"914","uvig_385029","uvig_385029_14","uvig_385029_14","S3.0144.01X194","pepsyn",1,6
"915","uvig_385029","uvig_385029_17","uvig_385029_17","S3.0144.01X194","pepsyn",1,6
"916","uvig_385029","uvig_385029_21","uvig_385029_21","S3.0144.01X194","pepsyn",1,6
"917","uvig_385029","uvig_385029_41","uvig_385029_41","S3.0144.01X194","pepsyn",1,6
"918","uvig_385029","uvig_385029_46","uvig_385029_46","S3.0144.01X194","pepsyn",1,6
"919","uvig_385029","uvig_385029_55","uvig_385029_55","S3.0144.01X194","pepsyn",1,6
"920","uvig_385029","uvig_385029_69","uvig_385029_69","S3.0144.01X194","pepsyn",1,6
"921","uvig_385029","uvig_385029_76","uvig_357328_7","S3.0144.01X194","pepsyn",1,6
"922","uvig_385029","uvig_385029_84","uvig_357328_15","S3.0144.01X194","pepsyn",1,6
"923","uvig_385029","uvig_385029_94","uvig_357328_25","S3.0144.01X194","pepsyn",1,6
"924","uvig_385029","uvig_385029_18","uvig_385029_18","S3.0144.01X194","pepsyn",1,5
"925","uvig_385029","uvig_385029_42","uvig_385029_42","S3.0144.01X194","dolphyn",1,5
"926","uvig_385029","uvig_385029_44","uvig_385029_44","S3.0144.01X194","dolphyn",1,5
"927","uvig_385029","uvig_385029_51","uvig_385029_51","S3.0144.01X194","pepsyn",1,5
"928","uvig_385029","uvig_385029_63","uvig_385029_63","S3.0144.01X194","pepsyn",1,5
"929","uvig_385029","uvig_385029_91","ivig_4424_11","S3.0144.01X194","dolphyn",1,5
"930","uvig_385029","uvig_385029_93","ivig_4424_9","S3.0144.01X194","dolphyn",1,5
"931","uvig_385029","uvig_385029_73","uvig_578788_45","S3.0144.01X194","pepsyn",3,4
"932","uvig_385029","uvig_385029_77","uvig_357328_8","S3.0144.01X194","dolphyn",3,4
"933","uvig_385029","uvig_385029_82","uvig_357328_13","S3.0144.01X194","pepsyn",3,4
"934","uvig_385029","uvig_385029_26","uvig_385029_26","S3.0144.01X194","pepsyn",2,4
"935","uvig_385029","uvig_385029_5","uvig_429694_22","S3.0144.01X194","pepsyn",2,4
"936","uvig_385029","uvig_385029_57","uvig_385029_57","S3.0144.01X194","pepsyn",2,4
"937","uvig_385029","uvig_385029_105","uvig_357328_36","S3.0144.01X194","pepsyn",1,4
"938","uvig_385029","uvig_385029_115","uvig_357328_46","S3.0144.01X194","pepsyn",1,4
"939","uvig_385029","uvig_385029_119","uvig_357328_50","S3.0144.01X194","pepsyn",1,4
"940","uvig_385029","uvig_385029_121","uvig_357328_52","S3.0144.01X194","pepsyn",1,4
"941","uvig_385029","uvig_385029_129","uvig_385029_129","S3.0144.01X194","dolphyn",1,4
"942","uvig_385029","uvig_385029_19","uvig_385029_19","S3.0144.01X194","pepsyn",1,4
"943","uvig_385029","uvig_385029_2","uvig_385029_2","S3.0144.01X194","dolphyn",1,4
"944","uvig_385029","uvig_385029_29","uvig_385029_29","S3.0144.01X194","pepsyn",1,4
"945","uvig_385029","uvig_385029_33","uvig_385029_33","S3.0144.01X194","dolphyn",1,4
"946","uvig_385029","uvig_385029_35","uvig_385029_35","S3.0144.01X194","pepsyn",1,4
"947","uvig_385029","uvig_385029_43","uvig_385029_43","S3.0144.01X194","pepsyn",1,4
"948","uvig_385029","uvig_385029_56","uvig_385029_56","S3.0144.01X194","pepsyn",1,4
"949","uvig_385029","uvig_385029_58","uvig_385029_58","S3.0144.01X194","dolphyn",1,4
"950","uvig_385029","uvig_385029_66","uvig_385029_66","S3.0144.01X194","pepsyn",1,4
"951","uvig_385029","uvig_385029_68","uvig_385029_68","S3.0144.01X194","dolphyn",1,4
"952","uvig_385029","uvig_385029_70","uvig_357328_1","S3.0144.01X194","pepsyn",1,4
"953","uvig_385029","uvig_385029_74","uvig_357328_5","S3.0144.01X194","dolphyn",1,4
"954","uvig_385029","uvig_385029_78","uvig_357328_9","S3.0144.01X194","pepsyn",1,4
"955","uvig_385029","uvig_385029_86","uvig_357328_17","S3.0144.01X194","pepsyn",1,4
"956","uvig_385029","uvig_385029_87","uvig_357328_18","S3.0144.01X194","pepsyn",1,4
"957","uvig_385029","uvig_385029_89","ivig_4424_13","S3.0144.01X194","pepsyn",1,4
"958","uvig_385029","uvig_385029_96","uvig_357328_27","S3.0144.01X194","pepsyn",1,4
"959","uvig_385029","uvig_385029_98","uvig_357328_29","S3.0144.01X194","pepsyn",1,4
"960","uvig_385029","uvig_385029_71","uvig_379414_3","S3.0144.01X194","dolphyn",3,3
"961","uvig_385029","uvig_385029_116","uvig_357328_47","S3.0144.01X194","dolphyn",2,3
"962","uvig_385029","uvig_385029_4","uvig_385029_4","S3.0144.01X194","dolphyn",2,3
"963","uvig_385029","uvig_385029_127","uvig_357328_58","S3.0144.01X194","dolphyn",1,3
"964","uvig_385029","uvig_385029_132","uvig_385029_132","S3.0144.01X194","dolphyn",1,3
"965","uvig_385029","uvig_385029_34","uvig_395437_69","S3.0144.01X194","dolphyn",1,3
"966","uvig_385029","uvig_385029_37","uvig_385029_37","S3.0144.01X194","dolphyn",1,3
"967","uvig_385029","uvig_385029_39","uvig_385029_39","S3.0144.01X194","dolphyn",1,3
"968","uvig_385029","uvig_385029_45","uvig_385029_45","S3.0144.01X194","dolphyn",1,3
"969","uvig_385029","uvig_385029_50","uvig_385029_50","S3.0144.01X194","dolphyn",1,3
"970","uvig_385029","uvig_385029_52","uvig_385029_52","S3.0144.01X194","dolphyn",1,3
"971","uvig_385029","uvig_385029_88","ivig_402_6","S3.0144.01X194","dolphyn",1,3
"972","uvig_385029","uvig_385029_9","uvig_385029_9","S3.0144.01X194","dolphyn",1,3
"973","uvig_385029","uvig_385029_72","uvig_357328_3","S3.0144.01X194","pepsyn",3,2
"974","uvig_385029","uvig_385029_27","uvig_379414_27","S3.0144.01X194","pepsyn",2,2
"975","uvig_385029","uvig_385029_1","uvig_385029_1","S3.0144.01X194","pepsyn",1,2
"976","uvig_385029","uvig_385029_10","uvig_385029_10","S3.0144.01X194","pepsyn",1,2
"977","uvig_385029","uvig_385029_100","uvig_357328_31","S3.0144.01X194","pepsyn",1,2
"978","uvig_385029","uvig_385029_101","uvig_357328_32","S3.0144.01X194","dolphyn",1,2
"979","uvig_385029","uvig_385029_102","uvig_357328_33","S3.0144.01X194","pepsyn",1,2
"980","uvig_385029","uvig_385029_103","uvig_357328_34","S3.0144.01X194","dolphyn",1,2
"981","uvig_385029","uvig_385029_104","uvig_357328_35","S3.0144.01X194","pepsyn",1,2
"982","uvig_385029","uvig_385029_105","uvig_357328_36","S3.0144.01X194","dolphyn",1,2
"983","uvig_385029","uvig_385029_106","uvig_357328_37","S3.0144.01X194","dolphyn",1,2
"984","uvig_385029","uvig_385029_107","uvig_357328_38","S3.0144.01X194","dolphyn",1,2
"985","uvig_385029","uvig_385029_109","uvig_357328_40","S3.0144.01X194","dolphyn",1,2
"986","uvig_385029","uvig_385029_11","uvig_385029_11","S3.0144.01X194","pepsyn",1,2
"987","uvig_385029","uvig_385029_110","uvig_357328_41","S3.0144.01X194","pepsyn",1,2
"988","uvig_385029","uvig_385029_112","uvig_357328_43","S3.0144.01X194","pepsyn",1,2
"989","uvig_385029","uvig_385029_113","uvig_357328_44","S3.0144.01X194","pepsyn",1,2
"990","uvig_385029","uvig_385029_114","uvig_357328_45","S3.0144.01X194","pepsyn",1,2
"991","uvig_385029","uvig_385029_117","uvig_357328_48","S3.0144.01X194","dolphyn",1,2
"992","uvig_385029","uvig_385029_118","uvig_357328_49","S3.0144.01X194","pepsyn",1,2
"993","uvig_385029","uvig_385029_12","uvig_385029_12","S3.0144.01X194","pepsyn",1,2
"994","uvig_385029","uvig_385029_120","uvig_357328_51","S3.0144.01X194","pepsyn",1,2
"995","uvig_385029","uvig_385029_122","uvig_357328_53","S3.0144.01X194","pepsyn",1,2
"996","uvig_385029","uvig_385029_125","uvig_357328_56","S3.0144.01X194","pepsyn",1,2
"997","uvig_385029","uvig_385029_126","uvig_357328_57","S3.0144.01X194","pepsyn",1,2
"998","uvig_385029","uvig_385029_13","uvig_385029_13","S3.0144.01X194","dolphyn",1,2
"999","uvig_385029","uvig_385029_131","uvig_385029_131","S3.0144.01X194","pepsyn",1,2
"1000","uvig_385029","uvig_385029_14","uvig_385029_14","S3.0144.01X194","dolphyn",1,2
"1001","uvig_385029","uvig_385029_15","uvig_385029_15","S3.0144.01X194","dolphyn",1,2
"1002","uvig_385029","uvig_385029_16","uvig_385029_16","S3.0144.01X194","pepsyn",1,2
"1003","uvig_385029","uvig_385029_17","uvig_385029_17","S3.0144.01X194","dolphyn",1,2
"1004","uvig_385029","uvig_385029_20","uvig_385029_20","S3.0144.01X194","pepsyn",1,2
"1005","uvig_385029","uvig_385029_22","uvig_385029_22","S3.0144.01X194","pepsyn",1,2
"1006","uvig_385029","uvig_385029_23","uvig_385029_23","S3.0144.01X194","pepsyn",1,2
"1007","uvig_385029","uvig_385029_24","uvig_385029_24","S3.0144.01X194","pepsyn",1,2
"1008","uvig_385029","uvig_385029_25","uvig_385029_25","S3.0144.01X194","dolphyn",1,2
"1009","uvig_385029","uvig_385029_30","uvig_385029_30","S3.0144.01X194","pepsyn",1,2
"1010","uvig_385029","uvig_385029_32","uvig_385029_32","S3.0144.01X194","pepsyn",1,2
"1011","uvig_385029","uvig_385029_47","uvig_356033_5","S3.0144.01X194","dolphyn",1,2
"1012","uvig_385029","uvig_385029_48","uvig_385029_48","S3.0144.01X194","dolphyn",1,2
"1013","uvig_385029","uvig_385029_49","uvig_385029_49","S3.0144.01X194","dolphyn",1,2
"1014","uvig_385029","uvig_385029_53","uvig_385029_53","S3.0144.01X194","dolphyn",1,2
"1015","uvig_385029","uvig_385029_54","uvig_385029_54","S3.0144.01X194","dolphyn",1,2
"1016","uvig_385029","uvig_385029_59","uvig_385029_59","S3.0144.01X194","dolphyn",1,2
"1017","uvig_385029","uvig_385029_6","uvig_385029_6","S3.0144.01X194","pepsyn",1,2
"1018","uvig_385029","uvig_385029_62","uvig_385029_62","S3.0144.01X194","dolphyn",1,2
"1019","uvig_385029","uvig_385029_64","uvig_385029_64","S3.0144.01X194","pepsyn",1,2
"1020","uvig_385029","uvig_385029_65","uvig_385029_65","S3.0144.01X194","pepsyn",1,2
"1021","uvig_385029","uvig_385029_67","uvig_385029_67","S3.0144.01X194","pepsyn",1,2
"1022","uvig_385029","uvig_385029_69","uvig_385029_69","S3.0144.01X194","dolphyn",1,2
"1023","uvig_385029","uvig_385029_75","uvig_357328_6","S3.0144.01X194","pepsyn",1,2
"1024","uvig_385029","uvig_385029_8","uvig_385029_8","S3.0144.01X194","dolphyn",1,2
"1025","uvig_385029","uvig_385029_85","uvig_357328_16","S3.0144.01X194","dolphyn",1,2
"1026","uvig_385029","uvig_385029_90","ivig_4424_12","S3.0144.01X194","dolphyn",1,2
"1027","uvig_385029","uvig_385029_92","uvig_357328_23","S3.0144.01X194","pepsyn",1,2
"1028","uvig_385029","uvig_385029_95","uvig_357328_26","S3.0144.01X194","pepsyn",1,2
"1029","uvig_385029","uvig_385029_97","uvig_357328_28","S3.0144.01X194","pepsyn",1,2
"1030","uvig_385029","uvig_385029_99","uvig_357328_30","S3.0144.01X194","dolphyn",1,2
"1031","uvig_385029","uvig_385029_73","uvig_578788_45","S3.0144.01X194","dolphyn",3,1
"1032","uvig_385029","uvig_385029_80","uvig_357328_11","S3.0144.01X194","dolphyn",3,1
"1033","uvig_385029","uvig_385029_81","uvig_357328_12","S3.0144.01X194","dolphyn",3,1
"1034","uvig_385029","uvig_385029_83","uvig_357328_14","S3.0144.01X194","dolphyn",3,1
"1035","uvig_385029","uvig_385029_26","uvig_385029_26","S3.0144.01X194","dolphyn",2,1
"1036","uvig_385029","uvig_385029_5","uvig_429694_22","S3.0144.01X194","dolphyn",2,1
"1037","uvig_385029","uvig_385029_10","uvig_385029_10","S3.0144.01X194","dolphyn",1,1
"1038","uvig_385029","uvig_385029_108","uvig_357328_39","S3.0144.01X194","dolphyn",1,1
"1039","uvig_385029","uvig_385029_111","uvig_357328_42","S3.0144.01X194","pepsyn",1,1
"1040","uvig_385029","uvig_385029_114","uvig_357328_45","S3.0144.01X194","dolphyn",1,1
"1041","uvig_385029","uvig_385029_115","uvig_357328_46","S3.0144.01X194","dolphyn",1,1
"1042","uvig_385029","uvig_385029_118","uvig_357328_49","S3.0144.01X194","dolphyn",1,1
"1043","uvig_385029","uvig_385029_119","uvig_357328_50","S3.0144.01X194","dolphyn",1,1
"1044","uvig_385029","uvig_385029_121","uvig_357328_52","S3.0144.01X194","dolphyn",1,1
"1045","uvig_385029","uvig_385029_128","uvig_385029_128","S3.0144.01X194","dolphyn",1,1
"1046","uvig_385029","uvig_385029_130","uvig_385029_130","S3.0144.01X194","dolphyn",1,1
"1047","uvig_385029","uvig_385029_18","uvig_385029_18","S3.0144.01X194","dolphyn",1,1
"1048","uvig_385029","uvig_385029_21","uvig_385029_21","S3.0144.01X194","dolphyn",1,1
"1049","uvig_385029","uvig_385029_23","uvig_385029_23","S3.0144.01X194","dolphyn",1,1
"1050","uvig_385029","uvig_385029_24","uvig_385029_24","S3.0144.01X194","dolphyn",1,1
"1051","uvig_385029","uvig_385029_3","uvig_385029_3","S3.0144.01X194","dolphyn",1,1
"1052","uvig_385029","uvig_385029_30","uvig_385029_30","S3.0144.01X194","dolphyn",1,1
"1053","uvig_385029","uvig_385029_31","uvig_385029_31","S3.0144.01X194","pepsyn",1,1
"1054","uvig_385029","uvig_385029_36","uvig_385029_36","S3.0144.01X194","dolphyn",1,1
"1055","uvig_385029","uvig_385029_40","uvig_385029_40","S3.0144.01X194","dolphyn",1,1
"1056","uvig_385029","uvig_385029_41","uvig_385029_41","S3.0144.01X194","dolphyn",1,1
"1057","uvig_385029","uvig_385029_43","uvig_385029_43","S3.0144.01X194","dolphyn",1,1
"1058","uvig_385029","uvig_385029_46","uvig_385029_46","S3.0144.01X194","dolphyn",1,1
"1059","uvig_385029","uvig_385029_51","uvig_385029_51","S3.0144.01X194","dolphyn",1,1
"1060","uvig_385029","uvig_385029_55","uvig_385029_55","S3.0144.01X194","dolphyn",1,1
"1061","uvig_385029","uvig_385029_56","uvig_385029_56","S3.0144.01X194","dolphyn",1,1
"1062","uvig_385029","uvig_385029_60","uvig_385029_60","S3.0144.01X194","dolphyn",1,1
"1063","uvig_385029","uvig_385029_63","uvig_385029_63","S3.0144.01X194","dolphyn",1,1
"1064","uvig_385029","uvig_385029_66","uvig_385029_66","S3.0144.01X194","dolphyn",1,1
"1065","uvig_385029","uvig_385029_70","uvig_357328_1","S3.0144.01X194","dolphyn",1,1
"1066","uvig_385029","uvig_385029_76","uvig_357328_7","S3.0144.01X194","dolphyn",1,1
"1067","uvig_385029","uvig_385029_84","uvig_357328_15","S3.0144.01X194","dolphyn",1,1
"1068","uvig_385029","uvig_385029_86","uvig_357328_17","S3.0144.01X194","dolphyn",1,1
"1069","uvig_385029","uvig_385029_89","ivig_4424_13","S3.0144.01X194","dolphyn",1,1
"1070","uvig_385029","uvig_385029_94","uvig_357328_25","S3.0144.01X194","dolphyn",1,1
"1071","uvig_385029","uvig_385029_96","uvig_357328_27","S3.0144.01X194","dolphyn",1,1
"1072","uvig_428798","uvig_428798_115","uvig_428798_115","S3.0144.01X194","pepsyn",1,56
"1073","uvig_428798","uvig_428798_120","uvig_428798_120","S3.0144.01X194","pepsyn",1,54
"1074","uvig_428798","uvig_428798_114","uvig_428798_114","S3.0144.01X194","pepsyn",1,48
"1075","uvig_428798","uvig_428798_79","uvig_428798_79","S3.0144.01X194","pepsyn",1,40
"1076","uvig_428798","uvig_428798_60","uvig_428798_60","S3.0144.01X194","pepsyn",1,26
"1077","uvig_428798","uvig_428798_31","uvig_428798_31","S3.0144.01X194","pepsyn",1,24
"1078","uvig_428798","uvig_428798_81","uvig_428798_81","S3.0144.01X194","pepsyn",1,24
"1079","uvig_428798","uvig_428798_63","uvig_428798_63","S3.0144.01X194","pepsyn",1,22
"1080","uvig_428798","uvig_428798_42","uvig_428798_42","S3.0144.01X194","pepsyn",1,20
"1081","uvig_428798","uvig_428798_15","uvig_428798_15","S3.0144.01X194","pepsyn",1,18
"1082","uvig_428798","uvig_428798_7","uvig_428798_7","S3.0144.01X194","pepsyn",1,18
"1083","uvig_428798","uvig_428798_100","uvig_428798_100","S3.0144.01X194","pepsyn",1,14
"1084","uvig_428798","uvig_428798_66","uvig_428798_66","S3.0144.01X194","pepsyn",1,14
"1085","uvig_428798","uvig_428798_8","uvig_428798_8","S3.0144.01X194","pepsyn",1,14
"1086","uvig_428798","uvig_428798_80","uvig_428798_80","S3.0144.01X194","pepsyn",1,14
"1087","uvig_428798","uvig_428798_88","uvig_428798_88","S3.0144.01X194","pepsyn",1,14
"1088","uvig_428798","uvig_428798_94","uvig_428798_94","S3.0144.01X194","pepsyn",1,14
"1089","uvig_428798","uvig_428798_120","uvig_428798_120","S3.0144.01X194","dolphyn",1,13
"1090","uvig_428798","uvig_428798_102","uvig_428798_102","S3.0144.01X194","pepsyn",1,12
"1091","uvig_428798","uvig_428798_32","uvig_428798_32","S3.0144.01X194","pepsyn",1,12
"1092","uvig_428798","uvig_428798_57","uvig_428798_57","S3.0144.01X194","pepsyn",1,12
"1093","uvig_428798","uvig_428798_59","uvig_428798_59","S3.0144.01X194","pepsyn",1,12
"1094","uvig_428798","uvig_428798_64","uvig_428798_64","S3.0144.01X194","pepsyn",1,12
"1095","uvig_428798","uvig_428798_73","uvig_428798_73","S3.0144.01X194","pepsyn",1,12
"1096","uvig_428798","uvig_428798_76","uvig_428798_76","S3.0144.01X194","pepsyn",1,12
"1097","uvig_428798","uvig_428798_84","uvig_428798_84","S3.0144.01X194","pepsyn",1,12
"1098","uvig_428798","uvig_428798_98","uvig_428798_98","S3.0144.01X194","pepsyn",1,12
"1099","uvig_428798","uvig_428798_99","uvig_428798_99","S3.0144.01X194","pepsyn",1,12
"1100","uvig_428798","uvig_428798_11","uvig_428798_11","S3.0144.01X194","pepsyn",1,10
"1101","uvig_428798","uvig_428798_35","uvig_428798_35","S3.0144.01X194","pepsyn",1,10
"1102","uvig_428798","uvig_428798_37","uvig_428798_37","S3.0144.01X194","pepsyn",1,10
"1103","uvig_428798","uvig_428798_4","uvig_428798_4","S3.0144.01X194","pepsyn",1,10
"1104","uvig_428798","uvig_428798_5","uvig_428798_5","S3.0144.01X194","pepsyn",1,10
"1105","uvig_428798","uvig_428798_58","uvig_428798_58","S3.0144.01X194","pepsyn",1,10
"1106","uvig_428798","uvig_428798_6","uvig_428798_6","S3.0144.01X194","pepsyn",1,10
"1107","uvig_428798","uvig_428798_75","uvig_428798_75","S3.0144.01X194","pepsyn",1,10
"1108","uvig_428798","uvig_428798_85","uvig_428798_85","S3.0144.01X194","pepsyn",1,10
"1109","uvig_428798","uvig_428798_114","uvig_428798_114","S3.0144.01X194","dolphyn",1,9
"1110","uvig_428798","uvig_428798_101","uvig_428798_101","S3.0144.01X194","pepsyn",1,8
"1111","uvig_428798","uvig_428798_103","uvig_428798_103","S3.0144.01X194","pepsyn",1,8
"1112","uvig_428798","uvig_428798_106","uvig_428798_106","S3.0144.01X194","pepsyn",1,8
"1113","uvig_428798","uvig_428798_109","uvig_428798_109","S3.0144.01X194","pepsyn",1,8
"1114","uvig_428798","uvig_428798_115","uvig_428798_115","S3.0144.01X194","dolphyn",1,8
"1115","uvig_428798","uvig_428798_117","uvig_428798_117","S3.0144.01X194","pepsyn",1,8
"1116","uvig_428798","uvig_428798_118","uvig_428798_118","S3.0144.01X194","pepsyn",1,8
"1117","uvig_428798","uvig_428798_123","uvig_428798_123","S3.0144.01X194","pepsyn",1,8
"1118","uvig_428798","uvig_428798_14","uvig_428798_14","S3.0144.01X194","pepsyn",1,8
"1119","uvig_428798","uvig_428798_2","uvig_428798_2","S3.0144.01X194","pepsyn",1,8
"1120","uvig_428798","uvig_428798_41","uvig_428798_41","S3.0144.01X194","pepsyn",1,8
"1121","uvig_428798","uvig_428798_51","uvig_428798_51","S3.0144.01X194","pepsyn",1,8
"1122","uvig_428798","uvig_428798_62","uvig_428798_62","S3.0144.01X194","pepsyn",1,8
"1123","uvig_428798","uvig_428798_71","uvig_428798_71","S3.0144.01X194","pepsyn",1,8
"1124","uvig_428798","uvig_428798_87","uvig_428798_87","S3.0144.01X194","pepsyn",1,8
"1125","uvig_428798","uvig_428798_96","uvig_428798_96","S3.0144.01X194","pepsyn",1,8
"1126","uvig_428798","uvig_428798_60","uvig_428798_60","S3.0144.01X194","dolphyn",1,7
"1127","uvig_428798","uvig_428798_79","uvig_428798_79","S3.0144.01X194","dolphyn",1,7
"1128","uvig_428798","uvig_428798_105","uvig_428798_105","S3.0144.01X194","pepsyn",1,6
"1129","uvig_428798","uvig_428798_112","uvig_428798_112","S3.0144.01X194","pepsyn",1,6
"1130","uvig_428798","uvig_428798_116","uvig_428798_116","S3.0144.01X194","pepsyn",1,6
"1131","uvig_428798","uvig_428798_12","uvig_428798_12","S3.0144.01X194","pepsyn",1,6
"1132","uvig_428798","uvig_428798_13","uvig_428798_13","S3.0144.01X194","pepsyn",1,6
"1133","uvig_428798","uvig_428798_18","uvig_428798_18","S3.0144.01X194","pepsyn",1,6
"1134","uvig_428798","uvig_428798_20","uvig_428798_20","S3.0144.01X194","pepsyn",1,6
"1135","uvig_428798","uvig_428798_28","uvig_428798_28","S3.0144.01X194","pepsyn",1,6
"1136","uvig_428798","uvig_428798_31","uvig_428798_31","S3.0144.01X194","dolphyn",1,6
"1137","uvig_428798","uvig_428798_36","uvig_428798_36","S3.0144.01X194","pepsyn",1,6
"1138","uvig_428798","uvig_428798_42","uvig_428798_42","S3.0144.01X194","dolphyn",1,6
"1139","uvig_428798","uvig_428798_43","uvig_428798_43","S3.0144.01X194","pepsyn",1,6
"1140","uvig_428798","uvig_428798_48","uvig_428798_48","S3.0144.01X194","pepsyn",1,6
"1141","uvig_428798","uvig_428798_50","uvig_428798_50","S3.0144.01X194","pepsyn",1,6
"1142","uvig_428798","uvig_428798_52","uvig_428798_52","S3.0144.01X194","pepsyn",1,6
"1143","uvig_428798","uvig_428798_54","uvig_428798_54","S3.0144.01X194","pepsyn",1,6
"1144","uvig_428798","uvig_428798_61","uvig_428798_61","S3.0144.01X194","pepsyn",1,6
"1145","uvig_428798","uvig_428798_65","uvig_428798_65","S3.0144.01X194","pepsyn",1,6
"1146","uvig_428798","uvig_428798_78","uvig_428798_78","S3.0144.01X194","pepsyn",1,6
"1147","uvig_428798","uvig_428798_81","uvig_428798_81","S3.0144.01X194","dolphyn",1,6
"1148","uvig_428798","uvig_428798_9","uvig_428798_9","S3.0144.01X194","pepsyn",1,6
"1149","uvig_428798","uvig_428798_8","uvig_428798_8","S3.0144.01X194","dolphyn",1,5
"1150","uvig_428798","uvig_428798_94","uvig_428798_94","S3.0144.01X194","dolphyn",1,5
"1151","uvig_428798","uvig_428798_33","uvig_315082_27","S3.0144.01X194","pepsyn",2,4
"1152","uvig_428798","uvig_428798_40","uvig_385029_26","S3.0144.01X194","pepsyn",2,4
"1153","uvig_428798","uvig_428798_100","uvig_428798_100","S3.0144.01X194","dolphyn",1,4
"1154","uvig_428798","uvig_428798_102","uvig_428798_102","S3.0144.01X194","dolphyn",1,4
"1155","uvig_428798","uvig_428798_104","uvig_428798_104","S3.0144.01X194","pepsyn",1,4
"1156","uvig_428798","uvig_428798_107","uvig_428798_107","S3.0144.01X194","pepsyn",1,4
"1157","uvig_428798","uvig_428798_11","uvig_428798_11","S3.0144.01X194","dolphyn",1,4
"1158","uvig_428798","uvig_428798_124","uvig_428798_124","S3.0144.01X194","pepsyn",1,4
"1159","uvig_428798","uvig_428798_125","uvig_428798_125","S3.0144.01X194","pepsyn",1,4
"1160","uvig_428798","uvig_428798_15","uvig_428798_15","S3.0144.01X194","dolphyn",1,4
"1161","uvig_428798","uvig_428798_17","uvig_428798_17","S3.0144.01X194","pepsyn",1,4
"1162","uvig_428798","uvig_428798_23","uvig_428798_23","S3.0144.01X194","pepsyn",1,4
